TrialNumber,BlockNumber,Run,StepNumber,ConditionCode,ConditionName,Domain,QuestionResult,ReversalPoints,StairCaseValue,TimeStampStartQuestion,TimestampEndQuestion,ResponseTime,Attempt,percent,log_percent,SCV_abs,max_strength,ReversalVal,Subject,Study,Filename
67,4,1,12,3010101,Unsaturated,Perception,1,1,-9.282325,173334257,173335682,1.425205,1,65,4.18965474202643,9.282325,-14.2805,9.282325,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
71,5,1,1,1220201,Fast,Nature,1,0,0.36992,173419126,173420306,1.179632,1,100,4.61512051684126,0.36992,0.36992,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
72,5,1,2,1220201,Fast,Nature,0,0,0.314432,173428949,173430201,1.252463,1,85,4.45434729625351,0.314432,0.36992,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
73,5,1,3,1220201,Fast,Nature,1,0,0.36992,173438928,173440030,1.101869,1,100,4.61512051684126,0.36992,0.36992,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
74,5,1,4,1220201,Fast,Nature,1,0,0.314432,173448683,173449849,1.165409,1,85,4.45434729625351,0.314432,0.36992,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
75,5,1,5,1220201,Fast,Nature,1,0,0.2672672,173458933,173500188,1.2553,1,72.25,4.29387824789718,0.2672672,0.36992,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
76,5,1,6,1220201,Fast,Nature,1,0,0.2271771,173509049,173510471,1.422182,1,61.4124945934256,4.13376548920026,0.2271771,0.36992,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
77,5,1,7,1220201,Fast,Nature,1,0,0.1931005,173519661,173520968,1.30686,1,52.2006109429066,3.97406988017088,0.1931005,0.36992,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
78,5,1,8,1220201,Fast,Nature,0,1,0.1641354,173530300,173531474,1.173969,1,44.3705125432526,3.81486239057597,0.1641354,0.36992,0.1641354,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
79,5,1,9,1220201,Fast,Nature,1,1,0.1931005,173540759,173541826,1.066748,1,52.2006109429066,3.97406988017088,0.1931005,0.36992,0.1931005,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
80,5,1,10,1220201,Fast,Nature,1,0,0.1641354,173552422,173556274,3.851619,1,44.3705125432526,3.81486239057597,0.1641354,0.36992,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
81,5,1,11,1220201,Fast,Nature,0,1,0.1395151,173605240,173606803,1.563607,1,37.7149383650519,3.65622552982016,0.1395151,0.36992,0.1395151,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
82,5,1,12,1220201,Fast,Nature,1,1,0.1641354,173615565,173616987,1.422526,1,44.3705125432526,3.81486239057597,0.1641354,0.36992,0.1641354,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
83,5,1,13,1220201,Fast,Nature,1,0,0.1395151,173627141,173628593,1.451558,1,37.7149383650519,3.65622552982016,0.1395151,0.36992,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
84,5,1,14,1220201,Fast,Nature,0,1,0.1185878,173637629,173638689,1.059374,1,32.0576881487889,3.49825416099398,0.1185878,0.36992,0.1185878,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
88,7,1,1,330101,Ripple,Perception,1,0,0.0359125,174904448,174905780,1.331772,1,100,4.61512051684126,0.0359125,0.0359125,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
89,7,1,2,330101,Ripple,Perception,1,0,0.02334312,174914283,174915564,1.281729,1,64.9999860772712,4.18965453107597,0.02334312,0.0359125,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
90,7,1,3,330101,Ripple,Perception,0,0,0.01517303,174924174,174925748,1.574771,1,42.2499965193178,3.76699715289968,0.01517303,0.0359125,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
91,7,1,4,330101,Ripple,Perception,1,0,0.02334312,174934208,174935423,1.214265,1,64.9999860772712,4.18965453107597,0.02334312,0.0359125,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
92,7,1,5,330101,Ripple,Perception,1,0,0.01517303,174945368,174946640,1.272036,1,42.2499965193178,3.76699715289968,0.01517303,0.0359125,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
93,7,1,6,330101,Ripple,Perception,0,1,0.00986247,174955236,174956703,1.467082,1,27.4624991298295,3.34858740081733,0.00986247,0.0359125,0.00986247,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
94,7,1,7,330101,Ripple,Perception,1,1,0.01517303,175005053,175006252,1.198949,1,42.2499965193178,3.76699715289968,0.01517303,0.0359125,0.01517303,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
95,7,1,8,330101,Ripple,Perception,0,1,0.00986247,175014895,175016481,1.586358,1,27.4624991298295,3.34858740081733,0.00986247,0.0359125,0.00986247,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
96,7,1,9,330101,Ripple,Perception,1,1,0.01517303,175025131,175026611,1.479485,1,42.2499965193178,3.76699715289968,0.01517303,0.0359125,0.01517303,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
97,7,1,10,330101,Ripple,Perception,0,1,0.00986247,175035463,175037272,1.808988,1,27.4624991298295,3.34858740081733,0.00986247,0.0359125,0.00986247,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
130,9,1,1,6010201,Shrink,Self,1,0,-0.15435,175407339,175408724,1.384358,1,100,4.61512051684126,0.15435,-0.15435,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
131,9,1,2,6010201,Shrink,Self,0,0,-0.108045,175417605,175419023,1.418695,1,70,4.26267987704132,0.108045,-0.15435,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
132,9,1,3,6010201,Shrink,Self,0,0,-0.15435,175427792,175429204,1.41254,1,100,4.61512051684126,0.15435,-0.15435,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
133,9,1,4,6010201,Shrink,Self,1,0,-0.15435,175517979,175519437,1.45765,1,100,4.61512051684126,0.15435,-0.15435,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
134,9,1,5,6010201,Shrink,Self,0,1,-0.108045,175528425,175530166,1.741154,1,70,4.26267987704132,0.108045,-0.15435,0.108045,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
135,9,1,6,6010201,Shrink,Self,1,1,-0.15435,175539001,175540416,1.415001,1,100,4.61512051684126,0.15435,-0.15435,0.15435,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
136,9,1,7,6010201,Shrink,Self,0,1,-0.108045,175549272,175551077,1.805277,1,70,4.26267987704132,0.108045,-0.15435,0.108045,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
137,9,1,8,6010201,Shrink,Self,1,1,-0.15435,175559708,175601007,1.298741,1,100,4.61512051684126,0.15435,-0.15435,0.15435,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
139,9,1,9,6010201,Shrink,Self,1,0,-0.108045,175628240,175629762,1.521149,1,70,4.26267987704132,0.108045,-0.15435,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
140,9,1,10,6010201,Shrink,Self,0,1,-0.0756315,175638781,175640268,1.4878,1,49,3.91202300542815,0.0756315,-0.15435,0.0756315,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
4,16,1,1,6020101,Grow,Self,1,0,0.07563143,181018635,181020204,1.568389,1,100,4.61512051684126,0.07563143,0.07563143,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
5,16,1,2,6020101,Grow,Self,1,0,0.052942,181028429,181029754,1.325287,1,69.9999986777984,4.26267985841876,0.052942,0.07563143,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
6,16,1,3,6020101,Grow,Self,1,0,0.0370594,181038158,181039739,1.581431,1,48.9999990744589,3.91202298691732,0.0370594,0.07563143,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
7,16,1,4,6020101,Grow,Self,0,0,0.02594158,181047893,181049335,1.442587,1,34.2999993521212,3.56388294558574,0.02594158,0.07563143,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
8,16,1,5,6020101,Grow,Self,1,1,0.0370594,181057822,181059420,1.597711,1,48.9999990744589,3.91202298691732,0.0370594,0.07563143,0.0370594,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
9,16,1,6,6020101,Grow,Self,0,1,0.02594158,181107825,181109349,1.52432,1,34.2999993521212,3.56388294558574,0.02594158,0.07563143,0.02594158,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
10,16,1,7,6020101,Grow,Self,1,1,0.0370594,181117834,181119178,1.343175,1,48.9999990744589,3.91202298691732,0.0370594,0.07563143,0.0370594,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
11,16,1,8,6020101,Grow,Self,0,1,0.02594158,181127821,181129406,1.584861,1,34.2999993521212,3.56388294558574,0.02594158,0.07563143,0.02594158,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
12,16,1,9,6020101,Grow,Self,1,1,0.0370594,181137783,181139234,1.451699,1,48.9999990744589,3.91202298691732,0.0370594,0.07563143,0.0370594,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
16,12,1,1,290101,Delay,Self,1,0,0.39,181226876,181228547,1.670776,1,100,4.61512051684126,0.39,0.39,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
17,12,1,2,290101,Delay,Self,1,0,0.2535,181237438,181238898,1.459715,1,65,4.18965474202643,0.2535,0.39,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
18,12,1,3,290101,Delay,Self,0,0,0.164775,181248082,181249494,1.411446,1,42.25,3.76699723337789,0.164775,0.39,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
19,12,1,4,290101,Delay,Self,1,0,0.2535,181258237,181259921,1.684304,1,65,4.18965474202643,0.2535,0.39,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
20,12,1,5,290101,Delay,Self,0,1,0.164775,181310199,181312094,1.894256,1,42.25,3.76699723337789,0.164775,0.39,0.164775,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
21,12,1,6,290101,Delay,Self,1,1,0.2535,181321315,181322457,1.141986,1,65,4.18965474202643,0.2535,0.39,0.2535,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
22,12,1,7,290101,Delay,Self,0,1,0.164775,181333463,181335229,1.766789,1,42.25,3.76699723337789,0.164775,0.39,0.164775,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
23,12,1,8,290101,Delay,Self,1,1,0.2535,181345568,181347591,2.023079,1,65,4.18965474202643,0.2535,0.39,0.2535,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
24,12,1,9,290101,Delay,Self,0,1,0.164775,181356606,181358408,1.801721,1,42.25,3.76699723337789,0.164775,0.39,0.164775,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
28,10,1,1,2220101,Heavy,Nature,1,0,-11.7504,181443448,181444621,1.173074,1,100,4.61512051684126,11.7504,-11.7504,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
29,10,1,2,2220101,Heavy,Nature,1,0,-9.98784,181453575,181454726,1.151007,1,85,4.45434729625351,9.98784,-11.7504,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
30,10,1,3,2220101,Heavy,Nature,1,0,-8.489664,181503502,181504634,1.131897,1,72.25,4.29387824789718,8.489664,-11.7504,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
31,10,1,4,2220101,Heavy,Nature,1,0,-7.216215,181513601,181514817,1.215758,1,61.4125051062092,4.13376565764061,7.216215,-11.7504,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
32,10,1,5,2220101,Heavy,Nature,1,0,-6.133783,181524128,181525558,1.42987,1,52.2006314678649,3.97407026597386,6.133783,-11.7504,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
33,10,1,6,2220101,Heavy,Nature,0,1,-5.213716,181534492,181535965,1.47302,1,44.370540577342,3.81486300846806,5.213716,-11.7504,5.213716,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
35,10,1,7,2220101,Heavy,Nature,1,1,-6.133783,181603060,181604263,1.203054,1,52.2006314678649,3.97407026597386,6.133783,-11.7504,6.133783,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
37,10,1,8,2220101,Heavy,Nature,0,1,-5.213716,181632856,181634082,1.225773,1,44.370540577342,3.81486300846806,5.213716,-11.7504,5.213716,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
38,10,1,9,2220101,Heavy,Nature,1,1,-6.133783,181643313,181644478,1.165102,1,52.2006314678649,3.97407026597386,6.133783,-11.7504,6.133783,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
39,10,1,10,2220101,Heavy,Nature,1,0,-5.213716,181653724,181655296,1.572291,1,44.370540577342,3.81486300846806,5.213716,-11.7504,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
40,10,1,11,2220101,Heavy,Nature,1,0,-4.431659,181704158,181705435,1.276252,1,37.7149628948802,3.65622616342108,4.431659,-11.7504,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
41,10,1,12,2220101,Heavy,Nature,1,0,-3.766911,181714511,181715876,1.364769,1,32.0577256944444,3.49825529675502,3.766911,-11.7504,,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
42,10,1,13,2220101,Heavy,Nature,0,1,-3.201874,181725365,181726615,1.249524,1,27.2490638616558,3.34106031940288,3.201874,-11.7504,3.201874,023,05,Answers_Sub-023_Plan-JND_RunID-20230116-171736_fake_light_22.csv
