Condition,resp_porp,stim_val,pr2
Grow,0.25,3.82286289176339,0.940320186629894
Grow,0.5,3.94747028433451,0.940320186629894
Grow,0.75,4.07207767108492,0.940320186629894
Grow,0.95,4.28143603252673,0.940320186629894
Shrink,0.25,4.09961841584055,0.932488771787433
Shrink,0.5,4.22460555932328,0.932488771787433
Shrink,0.75,4.34959266405199,0.932488771787433
Shrink,0.95,4.5595889580321,0.932488771787433
Delay,0.25,3.66430663771851,0.767413376697019
Delay,0.5,3.93810970658082,0.767413376697019
Delay,0.75,4.21191220892883,0.767413376697019
Delay,0.95,4.67193949980293,0.767413376697019
Heavy,0.25,3.62263115572431,0.946564343647
Heavy,0.5,3.67924045750368,0.946564343647
Heavy,0.75,3.73584975785452,0.946564343647
Heavy,0.95,3.83096169439983,0.946564343647
Light,0.25,4.44150432981821,0.825459285672509
Light,0.5,4.52836198714445,0.825459285672509
Light,0.75,4.61521732467152,0.825459285672509
Light,0.95,4.76114532898659,0.825459285672509
Slow,0.25,4.34412564710335,0.898002709952252
Slow,0.5,4.4004084433153,0.898002709952252
Slow,0.75,4.45669130564274,0.898002709952252
Slow,0.95,4.55125528052848,0.898002709952252
Fast,0.25,3.93974843146117,0.937302293916654
Fast,0.5,3.99690690621462,0.937302293916654
Fast,0.75,4.05405440931304,0.937302293916654
Fast,0.95,4.15006363159027,0.937302293916654
Saturated,0.25,2.74027500960531,0.857472940618304
Saturated,0.5,2.9716373950852,0.857472940618304
Saturated,0.75,3.20299991570958,0.857472940618304
Saturated,0.95,3.59172351622821,0.857472940618304
Unsaturated,0.25,3.23957387436313,0.474503878318834
Unsaturated,0.5,3.58386943670416,0.474503878318834
Unsaturated,0.75,3.92816500156816,0.474503878318834
Unsaturated,0.95,4.50663113212276,0.474503878318834
Ripple,0.25,3.61261756718076,0.94221715551655
Ripple,0.5,3.76347106960051,0.94221715551655
Ripple,0.75,3.91433813966436,0.94221715551655
Ripple,0.95,4.16794526983092,0.94221715551655
