Condition,resp_porp,stim_val,pr2
Grow,0.25,3.44489367057667,0.851265223586673
Grow,0.5,3.65617196729429,0.851265223586673
Grow,0.75,3.86744959880118,0.851265223586673
Grow,0.95,4.22242599688983,0.851265223586673
Shrink,0.25,2.45978829683391,0.826825564581277
Shrink,0.5,2.71043786318027,0.826825564581277
Shrink,0.75,2.96108742882358,0.826825564581277
Shrink,0.95,3.38221520735045,0.826825564581277
Delay,0.25,2.85049844652205,0.940036682149273
Delay,0.5,2.99531895847476,0.940036682149273
Delay,0.75,3.14013947729367,0.940036682149273
Delay,0.95,3.38345885366539,0.940036682149273
Heavy,0.25,3.16868134293034,0.951767945053116
Heavy,0.5,3.22403659759976,0.951767945053116
Heavy,0.75,3.2793945644264,0.951767945053116
Heavy,0.95,3.37242983241082,0.951767945053116
Light,0.25,4.34964169652773,0.898390903082706
Light,0.5,4.40506667369988,0.898390903082706
Light,0.75,4.46049117868044,0.898390903082706
Light,0.95,4.55361208855568,0.898390903082706
Slow,0.25,4.07439626322837,0.949526314719011
Slow,0.5,4.13170660562612,0.949526314719011
Slow,0.75,4.18901686521642,0.949526314719011
Slow,0.95,4.28530633452519,0.949526314719011
Fast,0.25,3.75717990806424,0.96419257153136
Fast,0.5,3.81474091041204,0.96419257153136
Fast,0.75,3.87230191427332,0.96419257153136
Fast,0.95,3.96901295769398,0.96419257153136
Saturated,0.25,3.20507878119507,0.850926681358332
Saturated,0.5,3.45945501300543,0.850926681358332
Saturated,0.75,3.71383028164941,0.850926681358332
Saturated,0.95,4.14121672822482,0.850926681358332
Unsaturated,0.25,3.19617196131608,0.950234965695816
Unsaturated,0.5,3.34447726626379,0.950234965695816
Unsaturated,0.75,3.49277855376375,0.950234965695816
Unsaturated,0.95,3.74194354177159,0.950234965695816
Ripple,0.25,2.08925574353982,0.332652141306177
Ripple,0.5,2.53476594590729,0.332652141306177
Ripple,0.75,2.9802761469893,0.332652141306177
Ripple,0.95,3.72879737818467,0.332652141306177
