Condition,resp_porp,stim_val,pr2
Grow,0.25,3.74979536547413,0.941605354535748
Grow,0.5,3.87396166378962,0.941605354535748
Grow,0.75,3.9981280261583,0.941605354535748
Grow,0.95,4.20674600799886,0.941605354535748
Shrink,0.25,3.58926825113821,0.833157072208561
Shrink,0.5,3.80924577161105,0.833157072208561
Shrink,0.75,4.02922328296992,0.833157072208561
Shrink,0.95,4.39881721734757,0.833157072208561
Delay,0.25,3.16386065420648,0.389160540140243
Delay,0.5,3.63026794855772,0.389160540140243
Delay,0.75,4.09667524138697,0.389160540140243
Delay,0.95,4.88030659058601,0.389160540140243
Heavy,0.25,3.65361485241608,0.497584831043192
Heavy,0.5,3.82713227678672,0.497584831043192
Heavy,0.75,4.00064959074006,0.497584831043192
Heavy,0.95,4.29218359222433,0.497584831043192
Light,0.25,2.86648843351096,0.454629030098772
Light,0.5,3.1488047155973,0.454629030098772
Light,0.75,3.43112118437674,0.454629030098772
Light,0.95,3.90545571085211,0.454629030098772
Slow,0.25,3.61199537032857,0.895337831032025
Slow,0.5,3.70895954141818,0.895337831032025
Slow,0.75,3.80592370985793,0.895337831032025
Slow,0.95,3.96883746540545,0.895337831032025
Fast,0.25,3.50867252222456,0.803769772609902
Fast,0.5,3.66435379082235,0.803769772609902
Fast,0.75,3.8200382275832,0.803769772609902
Fast,0.95,4.08164055916767,0.803769772609902
Saturated,0.25,3.14934194276705,0.836903370803533
Saturated,0.5,3.38469229475005,0.836903370803533
Saturated,0.75,3.62004268425814,0.836903370803533
Saturated,0.95,4.01546555192896,0.836903370803533
Unsaturated,0.25,3.14943040650511,0.947794235228711
Unsaturated,0.5,3.29793802445924,0.947794235228711
Unsaturated,0.75,3.44644567470662,0.947794235228711
Unsaturated,0.95,3.69596038892243,0.947794235228711
Ripple,0.25,3.307769616445,0.734773371979271
Ripple,0.5,3.59278143860158,0.734773371979271
Ripple,0.75,3.87779450282399,0.734773371979271
Ripple,0.95,4.35666924492153,0.734773371979271
