Condition,resp_porp,stim_val,pr2
Grow,0.25,2.75523624172649,0.959503106988864
Grow,0.5,2.87525673812819,0.959503106988864
Grow,0.75,2.99527595095823,0.959503106988864
Grow,0.95,3.19692472685486,0.959503106988864
Shrink,0.25,2.89334273724033,0.873537368882437
Shrink,0.5,3.20769781832347,0.873537368882437
Shrink,0.75,3.52205284266179,0.873537368882437
Shrink,0.95,4.05021448287193,0.873537368882437
Delay,0.25,4.24038235403559,0.994714702374146
Delay,0.5,4.40334151473591,0.994714702374146
Delay,0.75,4.56630070702801,0.994714702374146
Delay,0.95,4.84009600537131,0.994714702374146
Heavy,0.25,3.08929967573637,0.955107999730234
Heavy,0.5,3.14422395233422,0.955107999730234
Heavy,0.75,3.19914856870457,0.955107999730234
Heavy,0.95,3.29143312151239,0.955107999730234
Light,0.25,4.07944300359322,0.851694431646617
Light,0.5,4.17641196479984,0.851694431646617
Light,0.75,4.2733809527611,0.851694431646617
Light,0.95,4.43630317964181,0.851694431646617
Slow,0.25,4.03053844945608,0.930696523788546
Slow,0.5,4.08787269366486,0.930696523788546
Slow,0.75,4.14520684026075,0.930696523788546
Slow,0.95,4.24153657813804,0.930696523788546
Fast,0.25,3.94435630522289,0.796572836028518
Fast,0.5,4.0980029996491,0.796572836028518
Fast,0.75,4.25164969800832,0.796572836028518
Fast,0.95,4.50979829216015,0.796572836028518
Saturated,0.25,3.3697737499992,0.97581151371983
Saturated,0.5,3.55713541958315,0.97581151371983
Saturated,0.75,3.74450464807245,0.97581151371983
Saturated,0.95,4.05938368418213,0.97581151371983
Unsaturated,0.25,3.19931504236489,0.955869234597335
Unsaturated,0.5,3.34817352070799,0.955869234597335
Unsaturated,0.75,3.49703169316549,0.955869234597335
Unsaturated,0.95,3.74713464510661,0.955869234597335
Ripple,0.25,2.86342041331076,0.334828264271957
Ripple,0.5,3.37249308169467,0.334828264271957
Ripple,0.75,3.88157231427031,0.334828264271957
Ripple,0.95,4.73696089685666,0.334828264271957
