Condition,resp_porp,stim_val,pr2
Grow,0.25,2.55887580209508,0.918313259850528
Grow,0.5,2.74607649521337,0.918313259850528
Grow,0.75,2.9332715423035,0.918313259850528
Grow,0.95,3.24778260806484,0.918313259850528
Shrink,0.25,1.6723414317365,0.795087829802653
Shrink,0.5,2.01770453814744,0.795087829802653
Shrink,0.75,2.3630698337961,0.795087829802653
Shrink,0.95,2.94335397345066,0.795087829802653
Delay,0.25,3.93230796951512,0.908329540746809
Delay,0.5,4.08222021743965,0.908329540746809
Delay,0.75,4.23213231815095,0.908329540746809
Delay,0.95,4.48400615346276,0.908329540746809
Heavy,0.25,3.59071438431885,0.402863793355369
Heavy,0.5,3.78849412939536,0.402863793355369
Heavy,0.75,3.98627387464205,0.402863793355369
Heavy,0.95,4.31857230531841,0.402863793355369
Light,0.25,3.84353533054398,0.440152763896712
Light,0.5,4.03727564398098,0.440152763896712
Light,0.75,4.2310159597934,0.440152763896712
Light,0.95,4.55652760496773,0.440152763896712
Slow,0.25,3.92932333545299,0.541772930840084
Slow,0.5,4.11009928184721,0.541772930840084
Slow,0.75,4.29087571618687,0.541772930840084
Slow,0.95,4.5946107749622,0.541772930840084
Fast,0.25,3.87600695272585,0.938912008104842
Fast,0.5,3.93229401897956,0.938912008104842
Fast,0.75,3.98858109105592,0.938912008104842
Fast,0.95,4.08315187738949,0.938912008104842
Saturated,0.25,2.51922961290196,0.596029017456975
Saturated,0.5,3.20602022320446,0.596029017456975
Saturated,0.75,3.8928108640847,0.596029017456975
Saturated,0.95,5.04671830926617,0.596029017456975
Unsaturated,0.25,3.04206493205636,0.622005921495588
Unsaturated,0.5,3.32470921401659,0.622005921495588
Unsaturated,0.75,3.60735456036193,0.622005921495588
Unsaturated,0.95,4.08224960533579,0.622005921495588
Ripple,0.25,2.62936247464975,0.820393028328819
Ripple,0.5,2.96453591923464,0.820393028328819
Ripple,0.75,3.29967637803403,0.820393028328819
Ripple,0.95,3.86273980613185,0.820393028328819
