Condition,resp_porp,stim_val,pr2
Grow,0.25,3.78204095064266,0.942883686581404
Grow,0.5,3.90689822691487,0.942883686581404
Grow,0.75,4.0317581737824,0.942883686581404
Grow,0.95,4.24156629661466,0.942883686581404
Shrink,0.25,3.83633901651605,-0.164838952387518
Shrink,0.5,4.18496577776886,-0.164838952387518
Shrink,0.75,4.5335925026021,-0.164838952387518
Shrink,0.95,5.11933563334479,-0.164838952387518
Delay,0.25,2.59551621780225,0.834325363354899
Delay,0.5,2.73295853525662,0.834325363354899
Delay,0.75,2.87040084304368,0.834325363354899
Delay,0.95,3.1013237545151,0.834325363354899
Heavy,0.25,4.44459990028462,0.893187348164093
Heavy,0.5,4.49961679899684,0.893187348164093
Heavy,0.75,4.55462658916915,0.893187348164093
Heavy,0.95,4.64704648781391,0.893187348164093
Light,0.25,4.58387003268791,0.899672513934395
Light,0.5,4.63562848362115,0.899672513934395
Light,0.75,4.68738696254049,0.899672513934395
Light,0.95,4.77434897501032,0.899672513934395
Fast,0.25,4.13886467686591,0.884303907268045
Fast,0.5,4.22938501067064,0.884303907268045
Fast,0.75,4.31990535034581,0.884303907268045
Fast,0.95,4.47199263942517,0.884303907268045
Saturated,0.25,3.61261756718076,0.94221715551655
Saturated,0.5,3.76347106960051,0.94221715551655
Saturated,0.75,3.91433813966436,0.94221715551655
Saturated,0.95,4.16794526983092,0.94221715551655
Unsaturated,0.25,4.63994023865096,-2.20060290027327
Unsaturated,0.5,4.80364857813224,-2.20060290027327
Unsaturated,0.75,4.9586544241738,-2.20060290027327
Unsaturated,0.95,5.21404141899517,-2.20060290027327
Ripple,0.25,3.08073666528824,0.698193231110327
Ripple,0.5,3.34137762195492,0.698193231110327
Ripple,0.75,3.60201721571893,0.698193231110327
Ripple,0.95,4.03992838646027,0.698193231110327
