Condition,resp_porp,stim_val,pr2
Slow Time,0.25,1.8024939815971,0.660291464569426
Slow Time,0.5,1.86674156087629,0.660291464569426
Slow Time,0.75,1.93098900758369,0.660291464569426
Slow Time,0.999,2.27065804266966,0.660291464569426
Ripple,0.25,1.44486476684214,0.884282857625248
Ripple,0.5,1.55015586410955,0.884282857625248
Ripple,0.75,1.65544695978864,0.884282857625248
Ripple,0.999,2.21210971330552,0.884282857625248
Real Delay,0.25,1.36869956269219,0.94906029966587
Real Delay,0.5,1.43593789096661,0.94906029966587
Real Delay,0.75,1.50317626452107,0.94906029966587
Real Delay,0.999,1.85870396699766,0.94906029966587
