Condition,resp_porp,stim_val,pr2
Grow,0.25,3.31253089485303,0.626530713836016
Grow,0.5,3.53093479978072,0.626530713836016
Grow,0.75,3.7493372387382,0.626530713836016
Grow,0.95,4.11628385075861,0.626530713836016
Shrink,0.25,2.68672963459354,0.514226697331437
Shrink,0.5,3.00993446728806,0.514226697331437
Shrink,0.75,3.3331393160358,0.514226697331437
Shrink,0.95,3.87617033653842,0.514226697331437
Delay,0.25,1.34138869362897,0.424159364500153
Delay,0.5,1.98140781396164,0.424159364500153
Delay,0.75,2.62142692645629,0.424159364500153
Delay,0.95,3.69675110563794,0.424159364500153
Heavy,0.25,3.77183734726447,0.804346393547049
Heavy,0.5,3.89251093877117,0.804346393547049
Heavy,0.75,4.01318120937556,0.804346393547049
Heavy,0.95,4.21592253377796,0.804346393547049
Light,0.25,4.29844082132454,0.85550156970137
Light,0.5,4.42398813847053,0.85550156970137
Light,0.75,4.54953549756297,0.85550156970137
Light,0.95,4.76047356307314,0.85550156970137
Slow,0.25,3.59352462708646,0.755273240623131
Slow,0.5,3.81182552284756,0.755273240623131
Slow,0.75,4.03012474283929,0.755273240623131
Slow,0.95,4.39689778346915,0.755273240623131
Fast,0.25,3.96181840694107,0.961164754230769
Fast,0.5,4.03985092690793,0.961164754230769
Fast,0.75,4.11788386365161,0.961164754230769
Fast,0.95,4.2489944031211,0.961164754230769
Saturated,0.25,3.0836521684518,0.931394160297716
Saturated,0.5,3.2313450468928,0.931394160297716
Saturated,0.75,3.37903781744596,0.931394160297716
Saturated,0.95,3.62718316975181,0.931394160297716
Unsaturated,0.25,3.30105666366291,0.916474667628407
Unsaturated,0.5,3.44628279140688,0.916474667628407
Unsaturated,0.75,3.59150891815469,0.916474667628407
Unsaturated,0.95,3.83551007968866,0.916474667628407
Ripple,0.25,3.48094879694943,0.910439287538836
Ripple,0.5,3.62772556720774,0.910439287538836
Ripple,0.75,3.7745024161976,0.910439287538836
Ripple,0.95,4.02110943984473,0.910439287538836
