Condition,resp_porp,stim_val,pr2
Grow,0.25,2.85286205419373,0.788839526624661
Grow,0.5,3.07817981952685,0.788839526624661
Grow,0.75,3.30349504247851,0.788839526624661
Grow,0.95,3.68205543032654,0.788839526624661
Shrink,0.25,3.47547455654597,0.949377985376982
Shrink,0.5,3.59892590419371,0.949377985376982
Shrink,0.75,3.72237717580058,0.949377985376982
Shrink,0.95,3.92979304416039,0.949377985376982
Delay,0.25,3.20507878119507,0.850926681358332
Delay,0.5,3.45945501300543,0.850926681358332
Delay,0.75,3.71383028164941,0.850926681358332
Delay,0.95,4.14121672822482,0.850926681358332
Heavy,0.25,3.54200796136386,0.791722609491716
Heavy,0.5,3.68023287819093,0.791722609491716
Heavy,0.75,3.81845778415575,0.791722609491716
Heavy,0.95,4.0506957097823,0.791722609491716
Light,0.25,4.30938408171154,0.608953594357625
Light,0.5,4.44843949779457,0.608953594357625
Light,0.75,4.58749741003202,0.608953594357625
Light,0.95,4.82115838095501,0.608953594357625
Slow,0.25,3.87174621106313,0.735411024197858
Slow,0.5,3.97050817609945,0.735411024197858
Slow,0.75,4.06926625086591,0.735411024197858
Slow,0.95,4.23519165297096,0.735411024197858
Fast,0.25,3.23099650555756,0.505631003791092
Fast,0.5,3.50101532439864,0.505631003791092
Fast,0.75,3.7710341411779,0.505631003791092
Fast,0.95,4.22470459722507,0.505631003791092
Saturated,0.25,3.30784649824898,0.926043852247459
Saturated,0.5,3.45424308538769,0.926043852247459
Saturated,0.75,3.6006396673331,0.926043852247459
Saturated,0.95,3.84660709333367,0.926043852247459
Unsaturated,0.25,3.36748120788475,0.388465629079828
Unsaturated,0.5,3.68226518312966,0.388465629079828
Unsaturated,0.75,3.99704512501149,0.388465629079828
Unsaturated,0.95,4.52591826429901,0.388465629079828
Ripple,0.25,3.91430880538979,0.898302621485316
Ripple,0.5,4.06045698891565,0.898302621485316
Ripple,0.75,4.20660582795034,0.898302621485316
Ripple,0.95,4.45216318752445,0.898302621485316
